name,landmark,lat,long,user_created,user_saved
ROCKY BAYOU STATE PARK,Beach,30.50095196,-86.43112681,,
BOYNTON BEACH,Beach,26.52982012,-80.04705861,,
CARLIN PARK,Beach,26.93022552,-80.0685808,,
DUBOIS PARK,Beach,26.94241412,-80.07485859,,
JUPITER BEACH PARK,Beach,26.94033572,-80.0709975,,
LAKE WORTH BEACH,Beach,26.6135986,-80.03689661,,
LANTANA MUNICIPAL BEACH,Beach,26.58450621,-80.03772261,,
OCEAN INLET PARK,Beach,26.5443376,-80.04348933,,
PALM BEACH,Beach,26.69992008,-80.03324191,,
PHIL FOSTER PARK,Beach,26.78327084,-80.04197956,,
RIVIERA MUNICIPAL BEACH,Beach,26.78228069,-80.03169071,,
SANDOWAY PARK,Beach,26.45842576,-80.05838854,,
SOUTH INLET PARK,Beach,26.33445992,-80.07275426,,
SPANISH RIVER,Beach,26.38130906,-80.06712801,,
ANCLOTE RIVER PARK BEACH,Beach,28.17513954,-82.7884974,,
BRASHER PARK BEACH,Beach,28.28537081,-82.7326649,,
GULF HARBORS BEACH,Beach,28.23788895,-82.76283072,,
ROBERT J STRICKLAND BEACH,Beach,28.36282247,-82.70962055,,
ROBERT K. REES PARK BEACH,Beach,28.25354488,-82.75719449,,
COURTNEY CAMPBELL CAUSEWAY,Beach,27.96082792,-82.6976638,,
FORT DESOTO NORTH BEACH,Beach,27.638662,-82.7396638,,
HONEYMOON ISLAND BEACH,Beach,28.0566619,-82.82382976,,
INDIAN ROCKS BEACH,Beach,27.90032793,-82.84949676,,
MADEIRA BEACH,Beach,27.80166196,-82.80349677,,
PASS-A-GRILLE BEACH,Beach,27.69799498,-82.73766379,,
REDDINGTON SHORES - 182ND AVE.,Beach,27.83223185,-82.83519026,,
SAND KEY,Beach,27.96099492,-82.83149676,,
SUNSET BEACH - TARPON SPRINGS,Beach,28.14455787,-82.79085277,,
TREASURE ISLAND BEACH,Beach,27.77016197,-82.77432978,,
JUANA'S BEACH,Beach,30.38373327,-86.86317168,,
NAVARRE BEACH PIER,Beach,30.37929963,-86.86409515,,
NAVARRE BEACH WEST,Beach,30.3722751,-86.91351001,,
NAVARRE PARK HIGHWAY 98,Beach,30.40027117,-86.86465592,,
SHORELINE PARK,Beach,30.35124916,-87.17568801,,
BLIND PASS BEACH,Beach,26.96323398,-82.38564687,,
BROHARD PARK,Beach,27.06630313,-82.44799689,,
CASPERSEN BEACH,Beach,27.05702333,-82.443599,,
LIDO CASINO BEACH,Beach,27.31099589,-82.57717535,,
LONGBOAT KEY ACCESS,Beach,27.37314734,-82.63201866,,
MANASOTA KEY BEACH,Beach,27.01030917,-82.41311338,,
NOKOMIS BEACH,Beach,27.12413972,-82.47121571,,
NORTH JETTY BEACH,Beach,27.1138113,-82.46882079,,
NORTH LIDO BEACH,Beach,27.3156027,-82.58170802,,
RINGLING CAUSEWAY,Beach,27.32681507,-82.56243786,,
SERVICE CLUB BEACH,Beach,27.0782642,-82.45285296,,
SIESTA KEY BEACH,Beach,27.26517198,-82.55309963,,
SOUTH LIDO BEACH,Beach,27.29817818,-82.56738693,,
TURTLE BEACH,Beach,27.21841967,-82.51710755,,
VENICE BEACH,Beach,27.1003323,-82.46088834,,
VENICE FISHING PIER,Beach,27.07349613,-82.45089889,,
ANASTASIA STATE PARK,Beach,29.86579287,-81.26957456,,
CRESCENT BEACH,Beach,29.76952265,-81.25172027,,
MICKLER'S LANDING,Beach,30.16181455,-81.35685873,,
ST AUGUSTINE BCH A STREET,Beach,29.84472646,-81.26577584,,
ST AUGUSTINE BCH OCEAN TRACE,Beach,29.82226766,-81.26301429,,
VILANO BEACH,Beach,29.91653784,-81.29012182,,
FREDERICK DOUGLASS MEMORIAL PARK,Beach,27.4134116,-80.26932793,,
JAYCEE PARK,Beach,27.45270199,-80.28937952,,
JETTY PARK BEACH,Beach,27.46849499,-80.28816452,,
PEPPER PARK,Beach,27.49266198,-80.30016451,,
SOUTH BEACH CAUSEWAY,Beach,27.46120899,-80.31344351,,
WALTON ROCKS BEACH,Beach,27.33649502,-80.22649754,,
27TH STREET,Beach,29.0097933,-80.87748953,,
BICENTENNIAL PARK,Beach,29.33815354,-81.06048346,,
DUNLAWTON,Beach,29.15160112,-80.96790349,,
FLORIDA SHORES BLVD,Beach,29.1820192,-80.98417717,,
GRANDA BLVD,Beach,29.29138569,-81.03816637,,
INTERNATIONAL SPEEDWAY,Beach,29.22166123,-81.00333059,,
MAIN STREET,Beach,29.2282089,-81.00620959,,
NORTH JETTY,Beach,29.0796066,-80.91941129,,
OCEANVIEW WAY,Beach,29.0972576,-80.93535528,,
SEABREEZE BLVD,Beach,29.23681037,-81.01133291,,
SILVER BEACH,Beach,29.21238829,-80.99954778,,
SOUTH JETTY,Beach,29.07144309,-80.91038249,,
TORONITA,Beach,29.12862171,-80.95528255,,
MASH'S ISLAND,Beach,29.97309777,-84.34048979,,
SHELL POINT,Beach,30.0576532,-84.29045084,,
BLUE MOUNTAIN BEACH,Beach,30.33752327,-86.20102684,,
COUNTY PARK,Beach,30.37779976,-86.38754941,,
DUNE ALLEN BEACH,Beach,30.35195096,-86.25148257,,
EASTERN LAKE DUNE WALKOVER,Beach,30.30601442,-86.09711765,,
GRAYTON BEACH,Beach,30.32692831,-86.16460276,,
HOLLEY STREET BEACH,Beach,30.31596516,-86.12878411,,
INLET BEACH ACCESS,Beach,30.27241167,-86.00397809,,
SPYGLASS DRIVE,Beach,30.1370398,-85.75041075,,
ENGLEWOOD SOUTH,Beach,26.91091697,-82.35318813,,
SOUTH BEACH PARK,Beach,25.768113,-80.13056604,,
SOUTH FLAGLER PIER @ FLAGLER BEACH,Beach,29.47929304,-81.12588911,,
LIGHTHOUSE BEACH,Beach,26.45156528,-82.01543491,,
STUART CAUSEWAY,Beach,27.20870323,-80.18746432,,
SIMMONS ROAD,Beach,30.62391085,-81.43853309,,
147 OCEAN CORP,Hotel,29.17576384,-82.14220786,,
147 OCEAN CORP,Hotel,29.17624328,-82.14221424,,
1470 S TREASURE ISLAND,Hotel,25.84427151,-80.15401065,,
1478461 ONTARIO INC,Hotel,28.28535028,-81.66249487,,
148 PROPERTIES LLC,Hotel,25.91228087,-80.16513555,,
14860 INVESTMENT INC,Hotel,25.91193086,-80.18751721,,
1487 SW 4TH STREET INC,Hotel,25.76975627,-80.21928094,,
1492 HOLLY HEIGHTS LLC,Hotel,26.14636623,-80.13229625,,
1499 WILTON APARTMENTS,Hotel,26.16807182,-80.12856343,,
14TH STREET APARTMENTS INC,Hotel,29.19987471,-82.10573382,,
15 ISLE OF VENICE LLC,Hotel,26.12105283,-80.12077612,,
15 SUNSET CAY LLC,Hotel,25.32295716,-80.28536567,,
ATRIUM APARTMENTS,Hotel,25.7730314,-80.18926916,,
1500 CORAL RIDGE ISLES LLC,Hotel,26.18983849,-80.12590033,,
LA FUENTE MOTEL,Hotel,25.82135962,-80.27808256,,
G STREET APTS,Hotel,26.60691755,-80.06001916,,
CAROLINE,Hotel,26.02152415,-80.11655387,,
15201 APARTMENTS LLC,Hotel,25.91486599,-80.20255824,,
M&M MAISON TOWNHOMES,Hotel,25.83121572,-80.22369516,,
1521 JEFFERSON AVE. APTS,Hotel,25.78786599,-80.13725155,,
JOLLY ROGER,Hotel,24.77055187,-80.94221454,,
1529 ONYX INC,Hotel,25.76875723,-80.22016258,,
AQUA HOTEL,Hotel,25.78825785,-80.13080196,,
15390 APARTMENTS LLC,Hotel,25.91617094,-80.18813019,,
SUN KING APARTMENTS,Hotel,25.91714407,-80.1882009,,
1544 JEFFERSON ST APTS,Hotel,26.00582867,-80.13846567,,
HIGHLAND PARK APARTMENTS,Hotel,25.79010421,-80.20853886,,
1550 BRICKELL APTS,Hotel,25.75711518,-80.19476996,,
1550 MERIDIAN AVENUE LLC,Hotel,25.78842339,-80.13696182,,
HILTON COCOA BEACH OCEANFRONT RESORT,Hotel,28.33816655,-80.61018026,,
OAK BEND APARTMENTS,Hotel,28.0636181,-82.4411474,,
1551 PALM LLC,Hotel,30.30932026,-81.66192246,,
COURTNEY PARK-LAKE WORTH,Hotel,26.58882729,-80.12542722,,
1559 60 NW 15 ST RD LLC,Hotel,25.78948664,-80.2197777,,
1559-60 NW 15 ST RD LLC,Hotel,25.78865984,-80.22143253,,
1560 1568 DREXEL AVENUE LLC,Hotel,25.78880276,-80.13341113,,
STAR SUITES,Hotel,30.46215913,-84.31406027,,
1563 SW 4TH STREET INC,Hotel,25.76970419,-80.22080721,,
1565 DALE LLC,Hotel,25.76777779,-80.22075116,,
1570 APARTMENTS INC,Hotel,25.77593911,-80.22119704,,
"1575 APARTMENTS, LLC",Hotel,25.82979444,-80.22391894,,
1575 TERRACE APARTMENTS,Hotel,25.79411651,-80.22250203,,
1585 NE 125 ST LLC,Hotel,25.89116197,-80.16678013,,
1595 NE 125TH STREET LLC,Hotel,25.89117509,-80.16655318,,
16- PLEX 731 LLC,Hotel,25.82746928,-80.20916752,,
16 STREET REALTY LLC,Hotel,26.7278585,-80.05478229,,
HYATT CENTRIC SOUTH BEACH,Hotel,25.78940953,-80.13064891,,
PARK VIEW GROUP LLC,Hotel,25.7603364,-80.19760411,,
LANSDOWNE CROSSING APARTMENTS,Hotel,30.33913107,-81.57394152,,
HIGHLAND APARTMENTS,Hotel,25.79025829,-80.2081386,,
1600 S OCEAN DRIVE LLC,Hotel,26.10252301,-80.10789222,,
1601 APARTMENTS LLC.,Hotel,25.79227406,-80.22180443,,
1601 FLORIDA LLC,Hotel,26.62684854,-80.0562262,,
1601 NW LLC,Hotel,25.79134112,-80.2217411,,
PALMS TOWER APTS FLOORS 2 TO 8,Hotel,27.49262039,-81.44144185,,
PALMS APARTMENTS (THE),Hotel,27.49143276,-81.44044677,,
0498 LLC,Hotel,25.76675117,-80.22398668,,
0498 LLC - 2061,Hotel,25.76919235,-80.22898655,,
MEADOWCREST APARTMENTS,Hotel,29.69131117,-82.32703509,,
NOTHING BUT A BREEZE,Hotel,30.37807769,-86.37690366,,
10 PALM LLC,Hotel,25.77724103,-80.15710659,,
100 PRO VACATION,Hotel,26.55423806,-82.01276858,,
APARTMENTS,Hotel,26.61206962,-80.04964204,,
100 WEST LLC,Hotel,25.84527583,-80.28438051,,
1002 SE 12TH TERRACE LLC,Hotel,26.62887636,-81.9553998,,
CASTLE PINES RENTALS,Hotel,28.27732462,-81.60647707,,
1005 PENN LLC,Hotel,25.78071319,-80.13392701,,
1005 PENN LLC,Hotel,25.78088629,-80.13365744,,
1007 FLORIDA AVE,Hotel,28.24855108,-81.28092131,,
101 SOMBRERO LLC,Hotel,24.70797679,-81.08529471,,
ALVISTA PEMBROKE LANDINGS,Hotel,25.99579055,-80.27654745,,
HARRISON APARTMENTS,Hotel,27.97666459,-82.79867002,,
1015 PROPERTIES LLC,Hotel,25.78213644,-80.26919005,,
SOBE YOU HOTEL,Hotel,25.78099987,-80.13770096,,
102 SW 16TH AVENUE LLC,Hotel,25.77209023,-80.22153895,,
102 TEQUESTA STREET APARTMENTS,Hotel,24.98623431,-80.54482264,,
1020 APARTMENTS LLC,Hotel,25.78226724,-80.26999463,,
1021 NE 8 AVE APTS,Hotel,26.47662642,-80.06507638,,
BANYAN BAY LLC,Hotel,27.49549078,-81.44450963,,
1025 LAKEVIEW LLC,Hotel,27.47434398,-81.44572305,,
1025 PARK LLC,Hotel,26.13107272,-80.12476727,,
1027 SW 4 AVE,Hotel,25.7637525,-80.20034702,,
1029 APT,Hotel,25.77483183,-80.21210321,,
SILVER BLUE LAKES APTS.,Hotel,25.8691287,-80.22307015,,
RAMADA WEST PALM BEACH AIRPORT,Hotel,26.71713691,-80.0924084,,
"1031-41 NE 78TH ROAD, LLC",Hotel,25.84663448,-80.17537948,,
1032-41 NE 78TH ROAD LLC,Hotel,25.84684628,-80.17486179,,
1035 9TH STREET SOUTH BEACH,Hotel,25.77949787,-80.13929336,,
ARCO PLACE APARTMENTS,Hotel,30.33109242,-81.60552643,,
1035 EUCLID AVENUE,Hotel,25.78133891,-80.13481367,,
1035 PROPERTY LLC,Hotel,25.76997145,-80.21211296,,
1040 EUCLID APARTMENTS,Hotel,25.78150517,-80.13545757,,
1040 NW 4 STREET LLC,Hotel,25.77717822,-80.2123221,,
1040 SPRING GARDEN RD APTS,Hotel,25.78543328,-80.21193317,,
1040 SGR 340 SW 5 AVE APTS,Hotel,25.77012471,-80.20280937,,
1042 ADRIANA LLC,Hotel,25.77812846,-80.21249822,,
1044 PENNSYLVANIA SOUTH BEACH LLC,Hotel,25.7814948,-80.13433495,,
CASTLE PINES RENTALS,Hotel,28.27617117,-81.60623278,,
105 11TH STREET SOUTH SPE LLC UNIT A,Hotel,27.45926171,-82.6964109,,
1050 APARTMENT BUILDING LLC,Hotel,25.78242609,-80.26847626,,
WYNWOOD SOUTH BEACH HOTEL,Hotel,25.78145451,-80.13119194,,
1051-1061 APARTMENTS,Hotel,25.8491052,-80.17529764,,
1054 MONICA LLC,Hotel,25.77812486,-80.21265063,,
HAMPTON INN & SUITES ESTERO,Hotel,26.42995671,-81.78065384,,
1068 ELDORADO AVENUE LLC,Hotel,28.0045912,-82.82667048,,
1072975 ONTARIO INC,Hotel,28.32707465,-81.62128147,,
AVESTA HOMES,Hotel,30.32745655,-81.41664025,,
10TH AVE APARTMENTS,Hotel,26.62717884,-80.05327506,,
601 S 10TH STREET,Hotel,27.44187078,-80.33326866,,
11 AVENUE APARTMENTS LLC,Hotel,25.7704386,-80.21265526,,
STRANDED ON A SANDBAR,Hotel,30.37802211,-86.37691347,,
BUDGET INN,Hotel,27.85637675,-82.69439274,,
110 NW 5TH AVE LLC,Hotel,25.99103567,-80.14975912,,
1100 DUVAL BUILDING LLC,Hotel,24.54995456,-81.7986839,,
1100 NE 1ST STREET INVESTMENTS LLC,Hotel,26.12326208,-80.13211796,,
1100 PALM BEACH LLC,Hotel,26.72268252,-80.05714528,,
MONDRIAN SOUTH BEACH,Hotel,25.78194309,-80.142778,,
DRAPKIND APARTMENTS,Hotel,27.96790004,-82.79163034,,
1101-03 PETRONIA STREET LLC,Hotel,24.5574587,-81.79361715,,
111 BRIAN ROAD LLC,Hotel,24.73227373,-81.04878762,,
EUCLID APARTMENTS,Hotel,27.78427858,-82.64747719,,
111 OLD NORTHEAST REALITY,Hotel,27.7787876,-82.63472179,,
1113 MERIDIAN AVE,Hotel,25.78214751,-80.13596825,,
OHIO PLACE APTS,Hotel,28.02426706,-82.77091629,,
MARY'S RESORT,Hotel,26.11766263,-80.15626008,,
1118 MULTIFAMILY LLC,Hotel,25.76746943,-80.21325103,,
FINISTERRE,Hotel,24.55268396,-81.79287595,,
1120 WEST LLC,Hotel,25.89220086,-80.3064515,,
"1122 SIMONTON RESIDENCES, LLC",Hotel,24.55015079,-81.79688543,,
1125 NE 80TH STREET LLC,Hotel,25.84915567,-80.17367734,,
1129 NW 3RD STREET LLC,Hotel,25.77672045,-80.21368206,,
OCEAN REEF HOTEL,Hotel,25.7824494,-80.13160298,,
1130 WEST 37 STREET,Hotel,25.85489958,-80.30503172,,
KENT HOTEL,Hotel,25.78235864,-80.13100894,,
FAIRFIELD INN AND SUIRES JUPITER,Hotel,26.93427699,-80.13876611,,
1140 AGE INVEST CORP,Hotel,25.77034317,-80.21371485,,
1648 SW 7 ST APARTMENTS,Hotel,25.76627117,-80.22225309,,
1012 SW 4 ST APARTMENTS,Hotel,25.76949357,-80.21164362,,
1144 LITTLE HAVANA LLC,Hotel,25.76935847,-80.21392654,,
HOTEL VICTOR,Hotel,25.78252762,-80.13047543,,
HAMPTON INN & SUITES STUART,Hotel,27.21923461,-80.26313618,,
1150 SAPPHIRE INC,Hotel,25.76840459,-80.21389526,,
1151 WEST 28TH STREET LLC,Hotel,25.84739457,-80.30534053,,
DREW APT,Hotel,27.96788592,-82.78946552,,
DOUBLETREE,Hotel,29.90434595,-81.31805871,,
DREW APARTMENTS,Hotel,27.96792134,-82.78927288,,
1163 NORMANDY DRIVE LLC,Hotel,25.85589693,-80.13102478,,
117 S SHORE LLC,Hotel,25.85853533,-80.1318255,,
SOLANO AT MIRAMAR,Hotel,25.98315693,-80.30034839,,
RAMADA WATERFRONT HOTEL,Hotel,27.41295176,-82.57367386,,
SLADE AT CHANNELSIDE,Hotel,27.94904978,-82.4483046,,
MIRA FLORES APARTMENTS,Hotel,26.85259983,-80.09374986,,
1199 HIALEAH APTS,Hotel,25.85356983,-80.30640636,,
11TH COURT ASSOCIATES,Hotel,26.09406859,-80.13566248,,
11TH STREET DOWNTOWN APARTMENTS,Hotel,27.7807479,-82.65005365,,
VAREGAS RENTALS,Hotel,25.77222089,-80.20189842,,
120 BONVILLE,Hotel,28.30903078,-81.67478983,,
120 PALMWAY APARTMENTS,Hotel,26.61670066,-80.05035488,,
1200 MARSEILLES LLC APTS,Hotel,25.85609991,-80.1317893,,
HARBOUR CAY APARTMENTS,Hotel,27.88161906,-82.74471193,,
1201 DUVAL LLC,Hotel,24.54921411,-81.79766776,,
MONUMENTAL HOTEL ORLANDO,Hotel,28.39083869,-81.47296886,,
CARR RENTAL 2,Hotel,28.32615033,-81.62930242,,
CARR RENTAL 2,Hotel,28.32338852,-81.59767334,,
1208 E CENTRAL LLC,Hotel,28.54242811,-81.36375684,,
LAKE LAWSONA APARTMENTS,Hotel,28.54185962,-81.36373557,,
1208 E CENTRAL LLC,Hotel,28.54242728,-81.3633767,,
1208 RADIANT STREET PARTNERS LLC RENTAL,Hotel,28.27598059,-81.6062632,,
JEFFERSON APARTMENTS,Hotel,27.96779294,-82.78654493,,
RENTER'S PARADISE,Hotel,25.87647563,-80.17318272,,
1213 WILLIAM STREET CORP,Hotel,24.5510989,-81.79379407,,
ROOF TOP BEACH HOUSE HOTEL,Hotel,26.01994215,-80.11664148,,
RENTER'S PARADISE APTS,Hotel,25.89377268,-80.1741806,,
1220 CHANCELLOR DR HOLIDAY LLC,Hotel,28.17673315,-82.71887715,,
12200 NORTH MIAMI HOLDINGS LLC,Hotel,25.88737949,-80.18595326,,
12200 NORTH MIAMI HOLDINGS LLC,Hotel,25.88815615,-80.18724169,,
12200 NORTH MIAMI HOLDINGS LLC,Hotel,25.88775993,-80.18677257,,
12240NE5 LLC,Hotel,25.88799948,-80.18826908,,
1227 DUVAL STREET LLC,Hotel,24.54874967,-81.79740561,,
1227 DUVAL STREET LLC,Hotel,24.54851752,-81.79706229,,
123 EDIFICIO LLC,Hotel,25.88875523,-80.15969019,,
1235 JADE INC,Hotel,25.77083009,-80.21537601,,
1235 LLC,Hotel,25.76698388,-80.21525253,,
1236 LLC,Hotel,25.76953467,-80.2151419,,
HOTEL OCEAN,Hotel,25.78335016,-80.13033087,,
LA FLORA HOTEL,Hotel,25.78355502,-80.13139915,,
124 WEST FRENCH LLC,Hotel,28.95174569,-81.29967409,,
1247 S FLAGLER AVE LLC,Hotel,29.47135185,-81.12609139,,
VILLAS D'ESTE,Hotel,26.45884683,-80.10976536,,
1250 GARCIA INVESTMENTS LLC,Hotel,25.76834622,-80.21560417,,
1250 PENN LLC,Hotel,25.78391503,-80.1344123,,
1251 APTS,Hotel,25.76888871,-80.21562954,,
1253 SW 2 ST,Hotel,25.77177763,-80.21571908,,
H MORENO,Hotel,25.76632,-80.21978135,,
1261 SW 5TH ST APTS,Hotel,25.76888327,-80.21577591,,
127 APARTMENTS LLC,Hotel,25.89320814,-80.17102248,,
127 FIESTA,Hotel,26.1256301,-80.11960725,,
GRAND TRAVERSE RENTALS,Hotel,28.27128112,-81.61303874,,
1274 NW 6 ST LLC,Hotel,25.77903655,-80.21635367,,
152 APT,Hotel,25.78674754,-80.19755918,,
13 WYOMING,Hotel,30.43654905,-87.26873428,,
130 ANGLERS WAY LLC,Hotel,24.94925641,-80.5940666,,
BEATY COURT APARTMENTS,Hotel,28.92780196,-81.1849352,,
130 BOUGANVILLA,Hotel,28.34403683,-80.72529077,,
ALAMAC APARTMENTS,Hotel,25.78437179,-80.13127417,,
ALAMAC APARTMENTS,Hotel,25.78437179,-80.13127417,,
1301 GRG LLC,Hotel,25.759026,-80.21666791,,
1301 N OCEAN BLVD HOLDINGS LLC,Hotel,26.2496612,-80.08680175,,
1306 HOLDING LLC,Hotel,25.78086775,-80.20372337,,
131 PALERMO DR LLC,Hotel,24.95460406,-80.58459383,,
BAHIA MAR APARTMENTS,Hotel,26.807605,-80.05413915,,
1311 NE LLC,Hotel,25.89136511,-80.17157257,,
1311 WEST AVE,Hotel,25.78426128,-80.14198753,,
13110 INVESTMENTS LLC,Hotel,25.90037216,-80.17926327,,
AVESTA USF GARDEN 1,Hotel,28.06753246,-82.43564749,,
1319 MERIDIAN AVE LLC,Hotel,25.78446451,-80.13629944,,
RIVA APARTMENTS,Hotel,26.12559893,-80.12033822,,
VILLA VENEZIA,Hotel,26.12535141,-80.12033383,,
1320 NE 7TH AVE LLC,Hotel,26.14309435,-80.13651779,,
1324 HOLLY HEIGHTS DRIVE LLC,Hotel,26.14311881,-80.13438887,,
13240 PORT SAID ROAD LLC,Hotel,25.89446277,-80.25319771,,
1325 GRC LLC,Hotel,25.76693664,-80.21677777,,
1330 MIAMI CORP,Hotel,25.77013119,-80.22050771,,
13300 ALEXANDRIA DR LLC,Hotel,25.89485653,-80.25527518,,
1730 NE 1 COURT APARTMENTS,Hotel,25.79218834,-80.19785304,,
1346 ALTON LLC,Hotel,25.78469055,-80.14140892,,
1336 BLUE RIBBON PROPERTIES LLC,Hotel,26.14371715,-80.13940321,,
1336 NW 60 ST LLC,Hotel,25.83063993,-80.21946583,,
1337 SAPPHIRE INC,Hotel,25.77076869,-80.21703654,,
AU RENTALS,Hotel,28.33769214,-81.64505071,,
CLIFTON HOTEL,Hotel,25.78484229,-80.13058597,,
1345 PENNSYLVANIA LLC,Hotel,25.78496556,-80.13379769,,
135 DUVAL CO,Hotel,24.55939286,-81.80504185,,
1350 SW 5 ST LLC,Hotel,25.76830503,-80.21727607,,
136 18TH LLC,Hotel,27.7887049,-82.6336497,,
1360 COMMODORE LLC,Hotel,25.78519066,-80.13114699,,
1360 GARCIA INVESTMENT LLC,Hotel,25.76946949,-80.21722977,,
1370 WASHINGTON LLC,Hotel,25.78507081,-80.13230397,,
VENUE AT NORTH CAMPUS,Hotel,28.07149618,-82.41604338,,
VENUE AT NORTH CAMPUS,Hotel,28.07149618,-82.41604338,,
1391 PENN AVENUE LLC,Hotel,26.00771229,-80.15411594,,
13990 BISCAYNE LLC,Hotel,25.90537826,-80.15833279,,
13TH COURT LLC,Hotel,26.10410733,-80.19566319,,
14 EAST HIALEAH APTS,Hotel,25.82491178,-80.27594321,,
1159 TROON DR,Hotel,30.38554712,-86.31378033,,
"14 WEST HIALEAH APTS, LLC",Hotel,25.82562026,-80.28267096,,
1400 AT MARLINS,Hotel,25.77609916,-80.21825605,,
1401 NE 57 PLACE,Hotel,26.19990377,-80.13087438,,
1401 PALM AVENUE,Hotel,30.31191401,-81.66200185,,
STRAND (THE),Hotel,30.31920834,-81.65545537,,
1401-1426 APARTMENTS,Hotel,25.77156833,-80.21825378,,
1403 SEAWAY DRIVE LLC,Hotel,27.46701452,-80.29866491,,
RAMALHOS RENTAL,Hotel,28.26342172,-81.65338623,,
HOTEL GAYTHERING,Hotel,25.79059329,-80.14392139,,
14100 NW LLC,Hotel,25.90436573,-80.21077044,,
1414 CLEVELAND STREET LLC,Hotel,27.96618258,-82.77827581,,
1414 SOUTH BEACH LLC,Hotel,25.78587757,-80.13559657,,
1300 APARTMENTS,Hotel,26.14475897,-80.13060273,,
WEXFORD RENTALS,Hotel,28.26049264,-81.65408695,,
1425 COLLINS AVENUE LLC,Hotel,25.7861725,-80.13037745,,
1425125 LLC,Hotel,25.8918825,-80.16952893,,
1429 SW THIRD ST LLC,Hotel,25.77072553,-80.21855331,,
1432 TITIAN CT REUNION LLC RENTAL,Hotel,28.26578147,-81.58348793,,
ORCHARD APARTMENTS,Hotel,25.90244063,-80.19150788,,
1441 SARA GARDENS LLC,Hotel,25.9332812,-80.17162773,,
1443 GOLD INC,Hotel,25.77462102,-80.2189809,,
CASA VICTORIA ORCHID HOTEL,Hotel,25.78693756,-80.1331011,,
1460SW LLC,Hotel,25.7692078,-80.21911142,,
1465 APARTMENTS,Hotel,25.79416854,-80.22069608,,
147 OCEAN CORP,Hotel,27.94818119,-82.73695723,,
2116 LLC,Hotel,25.85886415,-80.28213997,,
RIVER EDGE APTS,Hotel,28.24081002,-82.72253512,,
2135 APTS,Hotel,25.93193792,-80.15730975,,
5 OAKS APTS,Hotel,30.31177641,-81.68360372,,
"2137 HAYES STREET, INC",Hotel,26.02085722,-80.15066931,,
246 APARTMENTS,Hotel,25.80768322,-80.19035825,,
253 APARTMENTS,Hotel,25.80879857,-80.19018569,,
215 N HARBOR LLC,Hotel,27.50126954,-82.71119514,,
215 S SEACREST LLC,Hotel,26.52569061,-80.06440106,,
UP A TREE,Hotel,30.32025233,-86.13157956,,
2170 DALE LLC,Hotel,25.77346094,-80.2303232,,
BRIARWOOD APARTMENTS,Hotel,30.0513307,-81.8584939,,
218 SANTILLANE CONDOS,Hotel,25.76181059,-80.25985212,,
LANTERN SQUARE,Hotel,30.34131813,-81.54875391,,
PALM TERRACE APARTMENTS,Hotel,26.11886097,-80.1990183,,
220 SIMONTON STREET LLC,Hotel,24.55925867,-81.80417904,,
HAMPTON INN CLERMONT,Hotel,28.54768535,-81.71483334,,
2201 - 2215 SW 72 AVE LLC,Hotel,25.75015949,-80.3113355,,
"2201 APARTMENTS, LLC",Hotel,25.79850213,-80.23215071,,
W SOUTH BEACH,Hotel,25.79773335,-80.12725559,,
2201 VENTURE LLC,Hotel,26.27587083,-80.09314377,,
MELODY APARTMENTS,Hotel,26.00602566,-80.15108932,,
ST JAMES PLACE APARTMENTS,Hotel,30.30272195,-81.63390626,,
APARTMENTS,Hotel,26.61870862,-80.05852931,,
221 PINETREE LLC,Hotel,25.77429608,-80.27143716,,
JOSEPH'S VILLAGE,Hotel,26.73378133,-80.06578471,,
22101 LUCAYA KISSIMMEE WCT LLC,Hotel,28.33635511,-81.49861621,,
22-102 LVII CORPORATION,Hotel,28.33635511,-81.49861621,,
22104 LUCAYA KISSIMMEE WCT LLC,Hotel,28.33635511,-81.49861621,,
22105 LUCAYA KISSIMMEE WCT LLC,Hotel,28.33635511,-81.49861621,,
2221 MONROE ST APTS,Hotel,26.00791687,-80.15168576,,
222-230 NE 20TH LLC,Hotel,25.79533052,-80.1902691,,
CANADA MOTEL,Hotel,26.0042047,-80.15156144,,
223 ANNE STREET,Hotel,24.55878079,-81.80388754,,
223762 FLORIDA PROPERTIES INC RENTAL,Hotel,28.21335481,-81.55067435,,
POLK STREET APARTMENTS,Hotel,26.01258826,-80.15239687,,
2246 LLC APTS,Hotel,26.01465996,-80.15282583,,
BELAIRE BOCA,Hotel,26.34546921,-80.20045671,,
2247 TAYLOR LLC,Hotel,26.01410925,-80.15280729,,
225 SW 18 CT,Hotel,25.77034739,-80.2257569,,
RENTAL,Hotel,28.43052332,-81.45047241,,
2258 NE 173ST LLC,Hotel,25.93527341,-80.15512139,,
MET (THE),Hotel,25.77163807,-80.13739702,,
